created_at,user/id,user/id_str,user/name,user/screen_name,user/location,user/description,user/url,user/protected,user/followers_count,user/friends_count,user/listed_count,user/created_at,user/favourites_count,user/utc_offset,user/time_zone,user/geo_enabled,user/verified,user/statuses_count,user/lang,user/contributors_enabled,user/is_translator,user/is_translation_enabled,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_image_url,user/profile_image_url_https,user/profile_banner_url,user/profile_link_color,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/has_extended_profile,user/default_profile,user/default_profile_image,user/following,user/follow_request_sent,user/notifications,user/translator_type,label,user/entities/url/urls/0/url,user/entities/url/urls/0/expanded_url,user/entities/url/urls/0/display_url,user/entities/url/urls/0/indices/0,user/entities/url/urls/0/indices/1,user/entities/description/urls/0/url,user/entities/description/urls/0/expanded_url,user/entities/description/urls/0/display_url,user/entities/description/urls/0/indices/0,user/entities/description/urls/0/indices/1,user/entities/description/urls/1/url,user/entities/description/urls/1/expanded_url,user/entities/description/urls/1/display_url,user/entities/description/urls/1/indices/0,user/entities/description/urls/1/indices/1,user/entities/description/urls/2/url,user/entities/description/urls/2/expanded_url,user/entities/description/urls/2/display_url,user/entities/description/urls/2/indices/0,user/entities/description/urls/2/indices/1,user/entities/description/urls/3/url,user/entities/description/urls/3/expanded_url,user/entities/description/urls/3/display_url,user/entities/description/urls/3/indices/0,user/entities/description/urls/3/indices/1,user/entities/description/urls/4/url,user/entities/description/urls/4/expanded_url,user/entities/description/urls/4/display_url,user/entities/description/urls/4/indices/0,user/entities/description/urls/4/indices/1
Tue Jan 22 00:20:00 +0000 2019,131594211,131594211,ドＭＪＵＳＴＯザ御洒落脂肪者,coolfatman,,体はおっさん 心はＪＫ,,false,1156,2149,57,Sat Apr 10 19:01:07 +0000 2010,5014,,,false,false,217245,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/772199702968270848/EUVIoRuF_normal.jpg,https://pbs.twimg.com/profile_images/772199702968270848/EUVIoRuF_normal.jpg,https://pbs.twimg.com/profile_banners/131594211/1452706438,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 19:16:34 +0000 2019,48336713,48336713,ELLEfashion,ELLEfashion,"Paris, France",Compte @ELLEfrance,https://t.co/wgIqTirBjO,false,1193760,248,2407,Thu Jun 18 12:42:37 +0000 2009,63,,,true,false,36565,fr,false,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/573779034531823616/zSEdf1oX_normal.jpeg,https://pbs.twimg.com/profile_images/573779034531823616/zSEdf1oX_normal.jpeg,https://pbs.twimg.com/profile_banners/48336713/1486650976,1B95E0,FFFFFF,E6E0CF,000000,true,false,false,false,false,false,false,none,human,https://t.co/wgIqTirBjO,http://www.elle.fr,elle.fr,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:14:42 +0000 2019,813286,813286,Barack Obama,BarackObama,"Washington, DC","Dad, husband, President, citizen.",https://t.co/93Y27HEnnX,false,104320730,616381,229991,Mon Mar 05 22:08:25 +0000 2007,11,,,false,true,15574,en,false,false,true,77B0DC,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg,https://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg,https://pbs.twimg.com/profile_banners/813286/1502508746,2574AD,FFFFFF,C2E0F6,333333,true,true,false,false,false,false,false,regular,human,https://t.co/93Y27HEnnX,https://www.obama.org/,obama.org,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 20 18:44:29 +0000 2019,547838230,547838230,Catta 🇨🇱 💙,ccaattittaa,Chile,"Yo opino, tú...Se feliz.",https://t.co/YDTjomgmm8,false,1380,1191,11,Sat Apr 07 19:07:31 +0000 2012,2636,,,true,false,30309,es,false,false,false,F1D9C9,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,false,http://pbs.twimg.com/profile_images/1037054700720254976/ZUhjicHX_normal.jpg,https://pbs.twimg.com/profile_images/1037054700720254976/ZUhjicHX_normal.jpg,https://pbs.twimg.com/profile_banners/547838230/1545755886,F58EA8,736371,CE6257,F0746C,true,true,false,false,false,false,false,none,human,https://t.co/YDTjomgmm8,http://www.estoymedicada.cl,estoymedicada.cl,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:01:53 +0000 2019,14216123,14216123,Jim Cramer,jimcramer,New York City,I am founder of @TheStreet & I run charitable trust portfolio https://t.co/0UYF2Lp5X6. I also host @MadMoneyOnCNBC & blog daily on https://t.co/sGTJX6YxFA. Booyah!,https://t.co/2BZiRwfeUA,false,1100952,558,12356,Tue Mar 25 15:16:57 +0000 2008,13068,,,true,true,92597,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/451344676914593792/8lV96m2l_normal.jpeg,https://pbs.twimg.com/profile_images/451344676914593792/8lV96m2l_normal.jpeg,https://pbs.twimg.com/profile_banners/14216123/1407529702,1B8DBF,FFFFFF,C7C7C7,000000,true,false,false,false,false,false,false,none,human,https://t.co/2BZiRwfeUA,http://facebook.com/jimcramerica,facebook.com/jimcramerica,0,23,https://t.co/0UYF2Lp5X6,http://ActionAlertsPLUS.com,ActionAlertsPLUS.com,62,85,https://t.co/sGTJX6YxFA,http://RealMoney.com,RealMoney.com,131,154,,,,,,,,,,,,,,,
Wed Aug 23 02:39:38 +0000 2017,2959147470,2959147470,L,2KWagerKing,Canada,,https://t.co/QblQ8IEHHP,false,827,6,3,Mon Jan 05 05:14:13 +0000 2015,588,,,false,false,6839,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/759951859343699968/fMtcKD8O_normal.jpg,https://pbs.twimg.com/profile_images/759951859343699968/fMtcKD8O_normal.jpg,https://pbs.twimg.com/profile_banners/2959147470/1453603085,9266CC,000000,000000,000000,false,false,false,false,false,false,false,none,human,https://t.co/QblQ8IEHHP,https://twitter.com/2kwagerking/status/626143357383917568,twitter.com/2kwagerking/st…,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Apr 09 04:20:18 +0000 2017,116611790,116611790,LEONARDO VILLALOBOS,LV797,"ÜT: 10.474028,-66.85989",Animador Venezolano Twitter Oficial Instagram @leonardovillalobos Info@leonardovillalobos.com,http://t.co/xnEu2B5drV,false,1087975,401,4277,Tue Feb 23 02:31:24 +0000 2010,55,,,false,true,42591,es,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/437757958085414912/vmUt7tpc_normal.jpeg,https://pbs.twimg.com/profile_images/437757958085414912/vmUt7tpc_normal.jpeg,https://pbs.twimg.com/profile_banners/116611790/1444954552,0084B4,C0DEED,DDEEF6,333333,true,false,false,false,false,false,false,none,human,http://t.co/xnEu2B5drV,http://www.leonardovillalobos.com,leonardovillalobos.com,0,22,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 01:30:02 +0000 2019,175524309,175524309,👁,AK_ODi,,,,false,87246,50277,146,Fri Aug 06 21:13:51 +0000 2010,836,,,true,false,650,en,false,false,false,000305,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/1026255629046960128/3l_f_aCG_normal.jpg,https://pbs.twimg.com/profile_images/1026255629046960128/3l_f_aCG_normal.jpg,https://pbs.twimg.com/profile_banners/175524309/1523226267,035717,000000,050005,AD0728,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Aug 12 22:57:07 +0000 2016,712443214112936000,712443214112935936,دمــوع الـورد,07Alghamidi,المملكة العربية السعودية ,‏‏‏‏‏‏سبحان الذي لاتطيب الروح الا بذكره ♡ -,,false,1089,0,4,Wed Mar 23 00:57:53 +0000 2016,2607,,,false,false,2176,ar,false,false,false,F5F8FA,,,false,http://pbs.twimg.com/profile_images/754631998157783041/LQb3s5RW_normal.jpg,https://pbs.twimg.com/profile_images/754631998157783041/LQb3s5RW_normal.jpg,https://pbs.twimg.com/profile_banners/712443214112935936/1461949385,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:34:27 +0000 2019,410805170,410805170,Luna🌸,Andreag11_,,,,false,1262,253,3,Sat Nov 12 15:59:18 +0000 2011,5191,,,true,false,16683,es,false,false,false,664499,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,true,http://pbs.twimg.com/profile_images/1086737756443811840/dwpbXwve_normal.jpg,https://pbs.twimg.com/profile_images/1086737756443811840/dwpbXwve_normal.jpg,https://pbs.twimg.com/profile_banners/410805170/1542839104,FF0000,000000,7AC3EE,3D1957,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 19:24:03 +0000 2019,50687788,50687788,Macy's,Macys,,Must-have fashion & exciting events. Share your fave finds with #macyslove. Need help? DM us.,https://t.co/3Zs5VqGsK1,false,944665,1183,4462,Thu Jun 25 16:13:12 +0000 2009,8325,,,true,true,100822,en,false,false,false,E9098C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1071177977822613506/7ELCddNH_normal.jpg,https://pbs.twimg.com/profile_images/1071177977822613506/7ELCddNH_normal.jpg,https://pbs.twimg.com/profile_banners/50687788/1546350517,D50027,FFFFFF,C7C7C7,333333,true,false,false,false,false,false,false,none,human,https://t.co/3Zs5VqGsK1,http://www.macys.com,macys.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 17:15:30 +0000 2019,275447294,275447294,David DeMaría,DavidDeMaria,,Papa de Leonardo. Otro que canta y compone o descompone...https://t.co/tHlO8KapmU,https://t.co/cGcn6j4b6q,false,85052,787,296,Fri Apr 01 08:57:53 +0000 2011,27902,,,false,true,13874,es,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1085142145567256576/IjVASHTU_normal.jpg,https://pbs.twimg.com/profile_images/1085142145567256576/IjVASHTU_normal.jpg,https://pbs.twimg.com/profile_banners/275447294/1546632835,0084B4,C0DEED,DDEEF6,333333,true,false,false,false,false,false,false,none,human,https://t.co/cGcn6j4b6q,http://www.daviddemariaofficial.es,daviddemariaofficial.es,0,23,https://t.co/tHlO8KapmU,https://www.youtube.com/user/daviddemaria,youtube.com/user/daviddema…,58,81,,,,,,,,,,,,,,,,,,,,
Sun Jan 20 23:51:16 +0000 2019,2590473956,2590473956,Magui,DanuInsua,,"https://t.co/sxmjNI7QEj 
https://t.co/F8S6ZPLCdL",,false,1293,1219,5,Fri Jun 27 00:19:56 +0000 2014,5828,,,false,false,25176,es,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1079491879455154177/mGfZM2yq_normal.jpg,https://pbs.twimg.com/profile_images/1079491879455154177/mGfZM2yq_normal.jpg,https://pbs.twimg.com/profile_banners/2590473956/1462929942,F58EA8,C0DEED,DDEEF6,333333,true,true,false,false,false,false,false,none,human,,,,,,https://t.co/sxmjNI7QEj,http://facebook.com/Danuh.Insuah,facebook.com/Danuh.Insuah,0,23,https://t.co/F8S6ZPLCdL,http://instagram.com/danuinsua,instagram.com/danuinsua,25,48,,,,,,,,,,,,,,,
Sun Jan 20 13:53:32 +0000 2019,153810519,153810519,Dmitry Medvedev,MedvedevRussiaE,"Moscow, Russia","Prime Minister of Russia. For tweets in Russian, follow @MedvedevRussia",,false,1042130,22,8410,Wed Jun 09 14:36:47 +0000 2010,0,,,false,true,1276,en,false,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/2348669225/5sfntu2zxyvans8vf9n8_normal.png,https://pbs.twimg.com/profile_images/2348669225/5sfntu2zxyvans8vf9n8_normal.png,https://pbs.twimg.com/profile_banners/153810519/1402915930,0E7CB7,FFFFFF,FFFFFF,262626,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 16:53:57 +0000 2019,429950914,429950914,Anthony D'Amato,anthdamatomusic,"New York, NY",,https://t.co/WAbvIpXouo,false,1576,477,55,Tue Dec 06 15:55:03 +0000 2011,7284,,,true,true,6607,en,false,false,false,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,false,http://pbs.twimg.com/profile_images/944329408688672771/QUHmSZ6I_normal.jpg,https://pbs.twimg.com/profile_images/944329408688672771/QUHmSZ6I_normal.jpg,https://pbs.twimg.com/profile_banners/429950914/1465188943,1F98C7,C6E2EE,DAECF4,663B12,true,false,false,false,false,false,false,none,human,https://t.co/WAbvIpXouo,http://www.anthonydamatomusic.com,anthonydamatomusic.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:02:07 +0000 2019,20942423,20942423,Ibiza Rocks Hotel,ibizarocks,"Sant Antoni de Portmany, Spain",Welcome to the official Ibiza Rocks Hotel twitter. We are the home of the pool party. 💦 Your summer starts here..,https://t.co/nLw3i6Idws,false,108698,340,496,Sun Feb 15 22:17:12 +0000 2009,9081,,,true,true,31643,en,false,false,false,FF0099,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1087384227732250625/pAj--VhX_normal.jpg,https://pbs.twimg.com/profile_images/1087384227732250625/pAj--VhX_normal.jpg,https://pbs.twimg.com/profile_banners/20942423/1545405142,ED008A,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,human,https://t.co/nLw3i6Idws,https://www.ibizarocks.com,ibizarocks.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Aug 10 18:04:06 +0000 2018,1288352436,1288352436,Selena Gomez,iSelenaGornez,Los Angeles,"Get 'It Ain't Me' with Kygo, out now ♥Parody♥ (Promotion Business/ Content Removal requests contact: publicizing@outlook.com)",https://t.co/JW4hrHxuSR,false,152435,86282,69,Fri Mar 22 10:45:42 +0000 2013,39,,,false,false,142909,en,false,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/833201668795691009/mSRM6X3n_normal.jpg,https://pbs.twimg.com/profile_images/833201668795691009/mSRM6X3n_normal.jpg,https://pbs.twimg.com/profile_banners/1288352436/1487485812,ABB8C2,000000,DDEEF6,333333,true,false,false,false,false,false,false,none,human,https://t.co/JW4hrHxuSR,http://bit.ly/2rtyP3b,bit.ly/2rtyP3b,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 20 22:13:59 +0000 2019,1649356580,1649356580,🇺🇸Antonella🇪🇨,AntonellaKahllo,West Coast,Official Page of Busty Pinup Model👑 32K All-Natural breasts. Get my red hot content here: https://t.co/8m9CiRRwqG,https://t.co/tKa6xXHUpH,false,159558,172,773,Tue Aug 06 03:28:26 +0000 2013,48735,,,false,false,43307,en,false,false,false,F071B5,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,false,http://pbs.twimg.com/profile_images/899530267093647361/-wbH49ci_normal.jpg,https://pbs.twimg.com/profile_images/899530267093647361/-wbH49ci_normal.jpg,https://pbs.twimg.com/profile_banners/1649356580/1530213243,DB0D5F,FFFFFF,FFF7CC,0C3E53,true,false,false,false,false,false,false,none,human,https://t.co/tKa6xXHUpH,https://play.google.com/store/apps/details?id=com.celebrity_app.antonellakahllo_official,play.google.com/store/apps/det…,0,23,https://t.co/8m9CiRRwqG,https://itunes.apple.com/us/app/antonella-kahllo/id1372107732,itunes.apple.com/us/app/antonel…,90,113,,,,,,,,,,,,,,,,,,,,
Tue Jan 22 00:39:18 +0000 2019,1135877646,1135877646,Iron Clad Larrie ⛓,1D_Beards,Xfactor bathroom & The Closet,@Harry_Styles & @Louis_Tomlinson are in a committed relationship the rest is just bs. 😇😍💚💙👬 fan account (duh),https://t.co/HuCTwfSoXc,false,91834,28832,634,Thu Jan 31 03:20:17 +0000 2013,67677,,,true,false,273414,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,false,http://pbs.twimg.com/profile_images/857371926016274433/pr-63LtV_normal.jpg,https://pbs.twimg.com/profile_images/857371926016274433/pr-63LtV_normal.jpg,https://pbs.twimg.com/profile_banners/1135877646/1425607972,9266CC,000000,000000,000000,false,false,false,false,false,false,false,none,human,https://t.co/HuCTwfSoXc,http://straightguysdont2.tumblr.com,straightguysdont2.tumblr.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:56:39 +0000 2019,47964412,47964412,Chicago Bears,ChicagoBears,"Chicago, IL","#BeObsessed, get more from #DaBears by following @BearsLocal, @BearsSTH, @BearsOutreach, @BearsPR & @InsideTheBears Fine print: https://t.co/fyf7HGzUkw",https://t.co/ryc08LDqRi,false,1731717,369,9054,Wed Jun 17 13:46:23 +0000 2009,7674,,,true,true,41804,en,false,false,false,C3C3C3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1074791785501769728/cZoWBNya_normal.jpg,https://pbs.twimg.com/profile_images/1074791785501769728/cZoWBNya_normal.jpg,https://pbs.twimg.com/profile_banners/47964412/1546895538,C83803,000000,FFFFFF,292729,true,false,false,false,false,false,false,none,human,https://t.co/ryc08LDqRi,http://www.ChicagoBears.com,ChicagoBears.com,0,23,https://t.co/fyf7HGzUkw,https://chgobrs.com/2M2jpNR,chgobrs.com/2M2jpNR,128,151,,,,,,,,,,,,,,,,,,,,
Sat Jan 19 20:35:52 +0000 2019,250169004,250169004,Anna 🦋,AnnaLakeee,"Smiths, AL",auburn zeta,https://t.co/SbIM1PKV45,false,1239,1012,3,Thu Feb 10 15:23:03 +0000 2011,6841,,,true,false,11593,en,false,false,false,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,false,http://pbs.twimg.com/profile_images/1083995028131901441/MYy_vvWr_normal.jpg,https://pbs.twimg.com/profile_images/1083995028131901441/MYy_vvWr_normal.jpg,https://pbs.twimg.com/profile_banners/250169004/1520564491,1F98C7,C6E2EE,DAECF4,663B12,true,true,false,false,false,false,false,none,human,https://t.co/SbIM1PKV45,http://www.instagram.com/annalake_,instagram.com/annalake_,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:10:31 +0000 2019,239018807,239018807,♀Selene🌙🕯,_DaiDreamin,"Laurel, MD",NCAT🐶. IG: _applejax_ •👽•Growth🌟Positivity✨Gratitude🧘🏾‍♀️i am loved ; ♒️🌞|♏️⬆️|♋️🌙 #TeamHardpress booking: info@hardpressmodels.com,https://t.co/M4ASxEolw0,false,1507,727,10,Sun Jan 16 16:18:58 +0000 2011,206936,,,true,false,99181,en,false,false,false,85421D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1080429322194878464/1efomjHr_normal.jpg,https://pbs.twimg.com/profile_images/1080429322194878464/1efomjHr_normal.jpg,https://pbs.twimg.com/profile_banners/239018807/1544386115,E07228,961515,A66C4C,995417,true,true,false,false,false,false,false,none,human,https://t.co/M4ASxEolw0,https://www.hardpressmodels.com/daijahfletcher,hardpressmodels.com/daijahfletcher,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 17:48:06 +0000 2019,141161453,141161453,糸井 重里,itoi_shigesato,主に東京都港区,https://t.co/FgphqEPXqd 「ほぼ日」をやっています。本拠地は「ほぼ日」 です。「ほぼ日手帳」「ドコノコ」「生活のたのしみ展」「ほぼ日のアースボール」「ほぼ日の学校」。ブイヨンという犬がいました。ブイコという犬がいます。,https://t.co/oPkCyDfqsY,false,2358340,87,24687,Fri May 07 09:58:05 +0000 2010,11016,,,true,true,105805,ja,false,false,true,DBE9ED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/989583457213857792/POaaeoqo_normal.jpg,https://pbs.twimg.com/profile_images/989583457213857792/POaaeoqo_normal.jpg,https://pbs.twimg.com/profile_banners/141161453/1423475303,3B94D9,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,human,https://t.co/oPkCyDfqsY,http://www.1101.com/,1101.com,0,23,https://t.co/FgphqEPXqd,http://www.1101.com,1101.com,0,23,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 21:54:03 +0000 2019,44440275,44440275,Gary Braden,bradengw,#Longboarding ordinaire,"From living in a rented trailer/grunt uneducated mechanic to Software Engineer.   Joined @USArmy at 17.  24L, #Veteran, Ft Bragg M60 Gunner/M16/AK47 Expert",,false,1631,3729,310,Wed Jun 03 19:53:36 +0000 2009,9641,,,true,false,50717,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/941314205579399169/Ogx2f6hb_normal.jpg,https://pbs.twimg.com/profile_images/941314205579399169/Ogx2f6hb_normal.jpg,https://pbs.twimg.com/profile_banners/44440275/1502454974,776655,000000,DDEEF6,333333,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 15:02:06 +0000 2019,14183021,14183021,Amal H,amaalee,,"history, faith, pop-/culture, travel, live acts, print media & animation, sap tales, coexistence, hybrid-ness, street fashion, JRR Tolkien +anything Japanese.",,false,952,333,12,Thu Mar 20 08:51:47 +0000 2008,995,,,true,false,19255,en,false,false,false,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,false,http://pbs.twimg.com/profile_images/1024875590023766016/TTX8vP1E_normal.jpg,https://pbs.twimg.com/profile_images/1024875590023766016/TTX8vP1E_normal.jpg,https://pbs.twimg.com/profile_banners/14183021/1426707876,9D582E,D9B17E,EADEAA,333333,false,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:23:41 +0000 2019,1038692990,1038692990,It’s pronounced like Ann-knee,annemuyfresca,TEXA$,A1 SINCE DAY 1 | 4.30.16,,false,808,513,5,Thu Dec 27 03:23:57 +0000 2012,12325,,,true,false,100989,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,false,http://pbs.twimg.com/profile_images/1011640960068055040/OiZm7OqE_normal.jpg,https://pbs.twimg.com/profile_images/1011640960068055040/OiZm7OqE_normal.jpg,https://pbs.twimg.com/profile_banners/1038692990/1490251994,FA7399,FFFFFF,EFEFEF,333333,false,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Jan 22 00:07:33 +0000 2019,2216593188,2216593188,baby shark,bebellebfr,05/08 ✨,fogo nos racista bala nos machista e fé pra nós - anna 👧🏻,,false,2898,670,33,Tue Nov 26 22:05:42 +0000 2013,6146,,,true,false,83469,pt,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1081707419921776640/C7wh_nyI_normal.jpg,https://pbs.twimg.com/profile_images/1081707419921776640/C7wh_nyI_normal.jpg,https://pbs.twimg.com/profile_banners/2216593188/1547140343,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
